35, -0.30, 1.37, 0.03, 1.46, 19.66, -2.95, -0.38, -0.02, -1.88, -4.36, 11.15, 0.06, 1.39, -0.79, -0.32, 1.25, -0.39, -9.04, 0
36, -1.50, 1.37, -0.72, 10.24, 16.73, 8.77, 0.07, -0.02, 0.07, 12.73, 8.22, -2.38, 1.54, -1.39, 0.28, -2.66, 1.07, -10.02, 0
37, -0.30, 1.37, -0.27, 2.43, 22.10, -7.83, 0.37, -0.77, 0.37, 2.48, 4.31, 0.55, 1.09, 0.41, -0.17, -11.94, -4.30, 6.09, 0
38, -0.60, 2.12, 0.03, 0.48, 30.89, 3.40, 1.27, 0.43, -1.43, -7.29, -3.50, 1.04, 0.79, -0.64, -0.47, 3.69, -2.83, 7.56, 0
39, -1.05, 1.82, -0.27, 2.92, 16.73, -5.39, -0.38, -0.77, 0.82, 2.48, -8.87, 3.97, 0.79, 0.86, -0.92, 13.94, -4.30, -4.65, 0
40, -0.30, 1.07, -1.17, 4.38, 21.61, -3.93, -0.98, -0.17, 0.22, 12.73, 4.31, 12.27, -0.86, 1.61, -0.92, 5.15, 9.86, 6.58, 0
41, 0.00, 1.22, -0.12, 1.46, 10.87, -7.83, 0.67, -1.67, -0.53, 6.39, 4.80, 8.85, 0.34, 1.61, -0.17, -8.52, 0.10, 9.02, 0
42, 0.60, 0.17, -0.27, -4.40, 18.68, 7.30, 1.27, -1.07, 0.07, -8.75, 0.89, 3.48, -1.61, 0.86, -0.17, -5.10, -3.32, 1.21, 0
43, 0.15, 1.07, -1.47, 2.43, 27.96, 1.93, 0.22, 0.28, 0.22, -8.26, 5.78, -3.85, 0.19, 0.71, 0.43, -6.57, -0.39, -3.18, 0
44, -1.35, 1.22, -0.12, 11.22, 17.22, -6.37, 0.07, -0.32, 0.07, -3.38, 3.34, -7.27, -0.56, -0.04, 0.43, 9.06, -7.23, 9.02, 0
45, 0.00, 1.22, 0.63, 6.83, 37.72, 6.33, 0.22, 0.58, 0.97, 1.02, 0.41, -6.29, -0.26, -0.49, 0.43, 3.69, 0.10, -3.67, 0
46, -0.45, 0.47, -0.87, -7.33, 21.12, -11.74, -0.83, 1.18, 0.82, 6.39, -1.55, 1.52, 1.09, 0.11, -1.67, -9.01, 2.05, 1.21, 0
47, -0.60, 1.37, 0.78, 13.66, 11.85, -1.00, 0.82, -0.02, -0.38, 1.02, 5.78, 3.97, 1.39, -0.79, -1.07, 0.76, -9.18, 10.00, 0
